,index,score_df1,claim_name,ncbi_gene_id_df1,ncbi_gene_id_df2,score_df2,score_ratio
800,1452,0.0001675743611227,MSH6,2956,2956,0.0001781452236457,0.9406615439545907
3592,2466,0.0001675743611227,DRD5P1,1817,1817,0.000178155209055,0.9406088208791387
1737,202,0.0001675743611227,GRIK2,2898,2898,0.0001781688418268,0.940536849229794
2160,955,0.0001675743611227,ACAT2,39,39,0.000178179317116,0.9404815543972712
1123,1730,0.0001675743611227,ATP5F1E,514,514,0.0001781804418194,0.9404756179275271
2113,689,0.0001675743611227,S1PR2,9294,9294,0.0001781981467972,0.9403821764398566
3327,2792,0.0001675743611227,DIABLO,56616,56616,0.0001782075129773,0.9403327520992089
3354,2783,0.0001675743611227,EIF5AP3,1987,1987,0.0001782080609931,0.940329860438739
3362,2679,0.0001675743611227,ALPP,250,250,0.0001782395580023,0.9401636931827312
1263,457,0.0001675743611227,AMY2A,279,279,0.0001782866507576,0.9399153577153427
1988,1225,0.0001675743611227,TEK,7010,7010,0.0001782916378821,0.9398890666623014
2047,799,0.0001675743611227,PIK3C2G,5288,5288,0.0001783344542047,0.939663408677893
2048,800,0.0001675743611227,PIK3C2B,5287,5287,0.0001783344542047,0.939663408677893
1346,361,0.0001675743611227,PIK3C3,5289,5289,0.0001783344542047,0.939663408677893
3819,2542,0.0001675743611227,PSMA4,5685,5685,0.0001783443800735,0.9396111111190528
2059,831,0.0001675743611227,ERCC1,2067,2067,0.0001783791096875,0.9394281730426355
686,1332,0.0001675743611227,DHODH,1723,1723,0.0001783817231985,0.9394144092678499
3367,2684,0.0001675743611227,BNIP1,662,662,0.0001784078219991,0.939276984859696
544,1665,0.0001675743611227,PRKAB1,5564,5564,0.0001784179976585,0.9392234153610713
3964,3520,0.0001675743611227,VCAM1,7412,7412,0.0001784192010999,0.9392170802786647
1943,1276,0.0001675743611227,PDCD1,5133,5133,0.0001784433719621,0.9390898596014622
4275,3245,0.0001675743611227,SLCO3A1,28232,28232,0.0001784501642443,0.9390541153735733
1751,185,0.0001675743611227,GRIA1,2890,2890,0.0001784513259888,0.9390480019925285
2126,751,0.0001675743611227,LRRK2,120892,120892,0.0001784712260233,0.9389432955473878
1322,483,0.0001675743611227,APOC1,341,341,0.0001785368450512,0.9385981984539034
2022,789,0.0001675743611227,PTGES,9536,9536,0.0001785530523835,0.93851300151834
750,1441,0.0001675743611227,PSMB8,5696,5696,0.0001785704302284,0.9384216687408128
1881,1076,0.0001675743611227,EPOR,2057,2057,0.0001785798086347,0.9383723860153049
759,1433,0.0001675743611227,PSMD4,5710,5710,0.0001785930395649,0.9383028674071262
1840,1091,0.0001675743611227,CETP,1071,1071,0.0001785974695505,0.938279593459284
2156,960,0.0001675743611227,ARG1,383,383,0.0001786045354916,0.9382424733025956
1066,1778,0.0001675743611227,SLC28A2,9153,9153,0.0001786083679614,0.9382223410658753
3552,2865,0.0001675743611227,COL9A3,1299,1299,0.0001786238747485,0.9381408916285263
647,1311,0.0001675743611227,ASIC1,41,41,0.0001786906404811,0.9377903659169224
1384,403,0.0001675743611227,ACVR1,90,90,0.0001787012628348,0.9377346218174952
698,1494,0.0001675743611227,ACTBP2,62,62,0.0001787307956592,0.9375796739708312
3359,2731,0.0001675743611227,NPPA-AS1,100379251,100379251,0.0001787467651013,0.9374959095216726
1207,1903,0.0001675743611227,DAGLA,747,747,0.0001788693602679,0.9368533597465603
1382,405,0.0001675743611227,PTK2,5747,5747,0.0001788987653161,0.9366993719973938
1281,447,0.0001675743611227,FOLR1,2348,2348,0.0001789167837299,0.9366050385506427
1961,1187,0.0001675743611227,BRD4,23476,23476,0.0001789173755847,0.9366019402814783
1095,1800,0.0001675743611227,CEL,1056,1056,0.0001789220543616,0.93657744832302
578,1380,0.0001675743611227,AMY2B,280,280,0.0001789739228321,0.9363060186142635
941,2077,0.0001675743611227,ACTN3,89,89,0.0001789916461044,0.9362133081057835
1430,681,0.0001675743611227,CD40,958,958,0.0001789962255988,0.9361893557370263
3246,4328,0.0001675743611227,CAMK4,814,814,0.0001790925353898,0.9356859053782985
3907,3305,0.0001675743611227,NPPA,4878,4878,0.0001790967377132,0.9356639504570341
1075,1771,0.0001675743611227,XRCC1,7515,7515,0.0001791489774165,0.9353911115725189
1260,1300,0.0001675743611227,ENG,2022,2022,0.0001792108313469,0.9350682649215818
2655,3630,0.0001675743611227,NLRP1,22861,22861,0.0001792157668388,0.9350425137171601
3060,4263,0.0001675743611227,ZSCAN25,221785,221785,0.0001792328873871,0.9349531972934164
1502,590,0.0001675743611227,GNA11,2767,2767,0.0001792520461,0.9348532681697517
4312,3135,0.0001675743611227,EIF4EBP2,1979,1979,0.0001792618050918,0.9348023748666657
1354,352,0.0001675743611227,TBXAS1,6916,6916,0.0001792638368371,0.9347917799783432
3574,2459,0.0001675743611227,ARR3,407,407,0.0001792686207679,0.9347668342897522
1660,297,0.0001675743611227,GRIA3,2892,2892,0.000179271636409,0.9347511099881233
1525,348,0.0001675743611227,CA9,768,768,0.0001792922315191,0.9346437361110557
1338,373,0.0001675743611227,ACTG1,71,71,0.0001793301177366,0.9344462783927525
401,1547,0.0001675743611227,IGFBP1,3484,3484,0.0001793642500832,0.9342684567575137
844,2009,0.0001675743611227,PIK3R4,30849,30849,0.0001793659205516,0.9342597557404568
1630,75,0.0001675743611227,PIK3R6,146850,146850,0.0001793659205516,0.9342597557404568
1460,543,0.0001675743611227,FANCG,2189,2189,0.0001793824443241,0.9341736966184623
1815,1143,0.0001675743611227,BUB1,699,699,0.0001794278405296,0.9339373456654596
1351,355,0.0001675743611227,TYK2,7297,7297,0.0001794350513214,0.9338998143821109
2129,748,0.0001675743611227,F2RL1,2150,2150,0.0001794504363581,0.9338197472437412
583,1417,0.0001675743611227,BAK1P1,600,600,0.0001794648540301,0.93374472694578
1924,1263,0.0001675743611227,ROCK1,6093,6093,0.0001794676841059,0.9337300024656138
1535,346,0.0001675743611227,MUC16,94025,94025,0.0001794783225115,0.9336746565143696
1921,1238,0.0001675743611227,MAP4K2,5871,5871,0.0001794883893347,0.9336222902430564
2225,873,0.0001675743611227,SI,6476,6476,0.0001795057484628,0.9335320041710384
3812,2570,0.0001675743611227,ABCC9,10060,10060,0.0001795188348626,0.9334639524089935
2214,970,0.0001675743611227,NUDT15,55270,55270,0.0001795407378977,0.9333500746676318
1126,1727,0.0001675743611227,HPX,3263,3263,0.0001795898060632,0.9330950614408948
3533,2872,0.0001675743611227,GBP1,2633,2633,0.0001796020438646,0.9330314818078154
856,1999,0.0001675743611227,APOC4,346,346,0.0001796157818722,0.9329601184039178
659,1358,0.0001675743611227,GARS1,2617,2617,0.0001796604796334,0.9327280070978219
3372,2689,0.0001675743611227,ATP7B,540,540,0.0001797384211246,0.9323235403660995
1983,1197,0.0001675743611227,CDK7,1022,1022,0.0001797819090365,0.9320980182087087
658,1330,0.0001675743611227,CSHL1,1444,1444,0.0001797957443065,0.9320262933311366
366,1619,0.0001675743611227,IKBKB,3551,3551,0.0001798203693401,0.9318986594102766
1668,287,0.0001675743611227,MSTN,2660,2660,0.0001798812332601,0.9315833457756829
1527,115,0.0001675743611227,CXCL12,6387,6387,0.0001799130430202,0.9314186359678511
2025,792,0.0001675743611227,FGB,2244,2244,0.0001799319418169,0.9313208062480914
1339,372,0.0001675743611227,CA2,760,760,0.0001799592551761,0.9311794548089194
3713,2596,0.0001675743611227,CXCL2,2920,2920,0.0001799625524558,0.9311623937088654
4177,2982,0.0001675743611227,CYP11B2,1585,1585,0.0001799627243533,0.9311615042775226
629,1329,0.0001675743611227,CYP2A13,1553,1553,0.0001799933217072,0.9310032146375838
1984,1229,0.0001675743611227,CCL11,6356,6356,0.0001800282245108,0.9308227172603545
707,1485,0.0001675743611227,AMPD3,272,272,0.0001800339333121,0.9307932012583396
2081,762,0.0001675743611227,SMAD2,4087,4087,0.0001800402177431,0.9307607112640379
1106,2239,0.0001675743611227,MIR3117,100422871,100422871,0.0001800452882279,0.9307344989255459
4266,3236,0.0001675743611227,MIR4268,100422959,100422959,0.0001800452882279,0.9307344989255459
2573,3655,0.0001675743611227,ATF5,22809,22809,0.0001800452882279,0.9307344989255459
1026,2059,0.0001675743611227,DAP,1611,1611,0.0001800706002801,0.9306036680170884
1720,305,0.0001675743611227,PIK3C2A,5286,5286,0.0001801145384487,0.9303766512464419
2028,796,0.0001675743611227,CHEK2,11200,11200,0.000180118066812,0.9303584259407325
3397,2716,0.0001675743611227,ATRX,546,546,0.0001803470556518,0.9291771385846158
1210,1900,0.0001675743611227,LIMK1,3984,3984,0.0001803661543695,0.929078749327911
3674,2420,0.0001675743611227,RPS19,6223,6223,0.0001803680138718,0.9290691709995025
1205,1904,0.0001675743611227,GPBAR1,151306,151306,0.0001803941561896,0.9289345323724013
1592,21,0.0001675743611227,AQP1,358,358,0.0001803965572221,0.9289221684889828
3929,3309,0.0001675743611227,THBD,7056,7056,0.0001804331217276,0.928733923784166
2102,701,0.0001675743611227,NR1H2,7376,7376,0.0001804581383544,0.9286051748666626
1854,1032,0.0001675743611227,GRIA2,2891,2891,0.0001804594358957,0.9285984980001425
1516,574,0.0001675743611227,RPS6KA3,6197,6197,0.000180502639356,0.9283762371596022
1402,640,0.0001675743611227,PLK4,10733,10733,0.0001805441696423,0.9281626842600555
3767,2576,0.0001675743611227,C5,727,727,0.0001805557400753,0.9281032054301559
462,2285,0.0001675743611227,BAK1P2,601,601,0.0001805929361216,0.9279120475114591
1963,2350,0.0001675743611227,ATP6V0A1,535,535,0.000180630161025,0.9277208201099204
792,1460,0.0001675743611227,MLH1,4292,4292,0.0001806884244083,0.9274216744733671
1377,410,0.0001675743611227,CDK8,1024,1024,0.0001807272172964,0.9272226044839236
4050,3488,0.0001675743611227,MTR,4548,4548,0.0001808115628796,0.9267900705790898
1806,1098,0.0001675743611227,XPO1,7514,7514,0.0001808156434722,0.9267691550618748
1613,11,0.0001675743611227,RYR3,6263,6263,0.000180838133439,0.9266538972501941
1748,191,0.0001675743611227,SYK,6850,6850,0.0001808505130709,0.9265904656682104
1469,550,0.0001675743611227,PBRM1,55193,55193,0.00018085309677,0.9265772282340997
1680,269,0.0001675743611227,EEF1D,1936,1936,0.0001809646290011,0.9260061595886863
548,1661,0.0001675743611227,LTK,4058,4058,0.0001809915455674,0.9258684464921401
2144,731,0.0001675743611227,ERAP1,51752,51752,0.0001810157435048,0.9257446776625616
989,2066,0.0001675743611227,CCNA2,890,890,0.0001810459508409,0.9255902180875694
1675,276,0.0001675743611227,FANCC,2176,2176,0.0001811587990046,0.9250136457266143
921,2167,0.0001675743611227,DBH,1621,1621,0.000181175357076,0.9249291064038327
1491,562,0.0001675743611227,RXFP2,122042,122042,0.0001812945340685,0.9243210887945689
1930,1293,0.0001675743611227,CD28,940,940,0.0001813314155314,0.9241330887514206
2090,715,0.0001675743611227,MINK1,50488,50488,0.0001813629142135,0.9239725875017196
2085,723,0.0001675743611227,STK3,6788,6788,0.0001813744875465,0.9239136296924783
1316,490,0.0001675743611227,NME2,4831,4831,0.0001813778338507,0.9238965840811494
341,1598,0.0001675743611227,BPGM,669,669,0.0001814104605086,0.9237304213488611
2266,902,0.0001675743611227,APOC3,345,345,0.0001814898105453,0.9233265527095434
4242,3210,0.0001675743611227,FKBP2,2286,2286,0.0001815365795743,0.9230886773104289
1389,519,0.0001675743611227,IFNL4,101180976,101180976,0.0001816546673596,0.9224886074133901
3543,2868,0.0001675743611227,NIPSNAP2,2631,2631,0.0001816672381485,0.9224247741671502
3544,2850,0.0001675743611227,ACADVL,37,37,0.0001816771067885,0.9223746683602918
1164,1891,0.0001675743611227,GLI1,2735,2735,0.0001817019939358,0.922248333619874
2263,908,0.0001675743611227,SLC28A3,64078,64078,0.0001817160413203,0.9221770400959082
1061,1783,0.0001675743611227,IKBKG,8517,8517,0.0001817596839481,0.9219556145935502
673,1346,0.0001675743611227,ALDH9A1,223,223,0.0001817826441012,0.9218391665015604
1434,677,0.0001675743611227,ASGR1,432,432,0.0001817924734079,0.9217893237345538
1634,69,0.0001675743611227,FPR1,2357,2357,0.000181889117488,0.9212995446731748
1043,2046,0.0001675743611227,TET2,54790,54790,0.0001818934158252,0.9212777733732778
1841,1090,0.0001675743611227,DDC,1644,1644,0.0001819106771015,0.9211903544792985
2045,764,0.0001675743611227,SLK,9748,9748,0.0001819870297454,0.9208038691391175
3418,2704,0.0001675743611227,GBA1LP,2630,2630,0.0001820307338887,0.9205827913936823
910,1958,0.0001675743611227,KIF1A,547,547,0.0001820660906743,0.9204040164869337
1461,559,0.0001675743611227,ATF4P1,469,469,0.0001820701687645,0.9203834008604138
1706,304,0.0001675743611227,PRKD2,25865,25865,0.0001821271784451,0.9200953012798868
1166,2189,0.0001675743611227,ADD1,118,118,0.0001821494562041,0.9199827691768211
820,1982,0.0001675743611227,ATP1B3P1,484,484,0.0001821687080781,0.9198855439588282
681,1338,0.0001675743611227,CRP,1401,1401,0.0001821804347661,0.9198263322724385
2216,920,0.0001675743611227,EPHX1,2052,2052,0.000182303165549,0.9192070835306415
1221,1841,0.0001675743611227,NCOA1,8648,8648,0.0001823074839182,0.9191853100111314
3965,3521,0.0001675743611227,SAG,6295,6295,0.0001823446923286,0.9189977453290351
1880,1078,0.0001675743611227,PDE3A,5139,5139,0.0001823769975102,0.9188349595092324
1198,1909,0.0001675743611227,CSTP1,1480,1480,0.0001823882718156,0.9187781618552903
3350,2786,0.0001675743611227,RGS12,6002,6002,0.0001824714604479,0.9183592914276396
535,2284,0.0001675743611227,BCL3,602,602,0.0001824811558135,0.9183104982849019
2253,918,0.0001675743611227,CRHR1,1394,1394,0.0001824986789157,0.9182223242290216
2349,3947,0.0001675743611227,CYBB,1536,1536,0.0001825091638474,0.918169573462145
2202,985,0.0001675743611227,CYP4F2,8529,8529,0.0001825334587123,0.9180473667943927
435,1564,0.0001675743611227,SCD,6319,6319,0.0001825494453706,0.9179669693463129
3404,2725,0.0001675743611227,TAOK1,57551,57551,0.0001825569617338,0.9179291741667609
1932,1291,0.0001675743611227,BDKRB1,623,623,0.000182567714813,0.9178751089388539
443,1559,0.0001675743611227,RAF1,5894,5894,0.0001825778743777,0.9178240336835002
1333,380,0.0001675743611227,SLC25A4,291,291,0.0001825943850306,0.9177410416788946
1015,2020,0.0001675743611227,WEE1,7465,7465,0.0001826074091224,0.9176755857172066
2175,936,0.0001675743611227,REEP5,7905,7905,0.0001826558902516,0.9174320132346901
3753,2622,0.0001675743611227,SRP19,6728,6728,0.0001826558902516,0.9174320132346901
3601,2493,0.0001675743611227,COL18A1,80781,80781,0.0001826945930403,0.9172376605898529
1302,507,0.0001675743611227,SLC22A11,55867,55867,0.0001827847614235,0.9167851839379623
2228,870,0.0001675743611227,PRKCD,5580,5580,0.0001827947555991,0.9167350593483058
2011,1200,0.0001675743611227,APOA1,335,335,0.0001828396747075,0.9165098406064172
704,2327,0.0001675743611227,POLE3,54107,54107,0.0001828637354443,0.9163892486148129
1929,1294,0.0001675743611227,POLD2,5425,5425,0.0001828637354443,0.9163892486148129
1931,1292,0.0001675743611227,POLA2,23649,23649,0.0001828637354443,0.9163892486148129
796,1456,0.0001675743611227,POLD3,10714,10714,0.0001828637354443,0.9163892486148129
3440,2918,0.0001675743611227,PRIM2,5558,5558,0.0001828637354443,0.9163892486148129
434,1565,0.0001675743611227,POLD4,57804,57804,0.0001828637354443,0.9163892486148129
1268,466,0.0001675743611227,POLE2,5427,5427,0.0001828637354443,0.9163892486148129
995,2034,0.0001675743611227,ALDH3B1,221,221,0.0001828731853599,0.9163418944822805
1986,1228,0.0001675743611227,CYSLTR1,10800,10800,0.0001828820610828,0.9162974221229417
457,1688,0.0001675743611227,FST,10468,10468,0.0001829145389572,0.916134726512421
1187,1915,0.0001675743611227,EFNA2,1943,1943,0.0001829817596643,0.9157981726164042
2243,853,0.0001675743611227,LCAT,3931,3931,0.0001829940911573,0.9157364593737328
888,2175,0.0001675743611227,POR,5447,5447,0.0001830152018188,0.9156308298838055
1327,387,0.0001675743611227,EEF1G,1937,1937,0.0001830816115797,0.9152987002725322
3338,2803,0.0001675743611227,SOAT1,6646,6646,0.0001830911126452,0.9152512030850516
2235,861,0.0001675743611227,MUC2,4583,4583,0.000183118393738,0.9151148483885244
886,1928,0.0001675743611227,EML1,2009,2009,0.0001831412956781,0.9150004126717474
3912,3291,0.0001675743611227,F12,2161,2161,0.0001831476024937,0.9149689039935115
3490,2933,0.0001675743611227,CDK5R1,8851,8851,0.0001831712616899,0.9148507226335275
625,1393,0.0001675743611227,ATF4,468,468,0.0001832454009684,0.9144805830712095
380,1609,0.0001675743611227,PRIM1,5557,5557,0.0001832551581067,0.9144318929627625
340,2293,0.0001675743611227,ERCC8,1161,1161,0.0001832618723699,0.9143983904325939
715,1479,0.0001675743611227,ADAM10,102,102,0.0001833271928173,0.9140725854549089
2052,840,0.0001675743611227,GRP,2922,2922,0.0001833399107584,0.9140091779772087
1939,1266,0.0001675743611227,SIGMAR1,10280,10280,0.0001833432935917,0.913992313762417
797,1455,0.0001675743611227,POLA1,5422,5422,0.0001834378675691,0.9135210921462315
1759,254,0.0001675743611227,CSTF3,1479,1479,0.0001835141380059,0.9131414230183861
1874,1087,0.0001675743611227,CD80,941,941,0.0001836650728968,0.9123910086968945
1046,2042,0.0001675743611227,SLC19A1,6573,6573,0.0001837135890336,0.9121500592536557
843,2010,0.0001675743611227,FBXW7,55294,55294,0.0001838113157784,0.9116650975107811
456,1689,0.0001675743611227,NTSR1,4923,4923,0.0001838354756398,0.9115452854760122
1217,1845,0.0001675743611227,FFAR1,2864,2864,0.0001838734336563,0.9113571101083229
588,1370,0.0001675743611227,ATP5ME,521,521,0.0001838756068522,0.9113463389268212
1083,1812,0.0001675743611227,GABBR2,9568,9568,0.0001839364127314,0.9110450651628544
885,1929,0.0001675743611227,GTF2IP1,2970,2970,0.0001839405867831,0.9110243913720966
865,1993,0.0001675743611227,AMT,275,275,0.0001840192366325,0.9106350194102716
2193,998,0.0001675743611227,THRA,7067,7067,0.0001840356414765,0.9105538458652207
2229,868,0.0001675743611227,PLA2G2A,5320,5320,0.0001840731290647,0.9103684061555729
2018,784,0.0001675743611227,GCK,2645,2645,0.0001840839074786,0.910315102596248
791,1461,0.0001675743611227,MSH2,4436,4436,0.0001841018777628,0.9102262462450582
1795,1117,0.0001675743611227,BSG,682,682,0.0001841037527877,0.9102169759458356
1596,33,0.0001675743611227,PRMT1,3276,3276,0.0001841203246092,0.9101350515125409
1821,1152,0.0001675743611227,TBXA2R,6915,6915,0.0001841401250715,0.9100371853100043
1252,1302,0.0001675743611227,HBEGF,1839,1839,0.0001841412274608,0.9100317372347985
1216,2206,0.0001675743611227,NT5C2,22978,22978,0.0001842184345328,0.9096503373708968
874,1939,0.0001675743611227,ALOX12P1,243,243,0.0001842213718136,0.9096358336331146
1485,529,0.0001675743611227,ADORA3,140,140,0.0001842360483012,0.9095633708379345
1131,1722,0.0001675743611227,FGF22,27006,27006,0.0001842551407346,0.9094691222975054
475,1673,0.0001675743611227,ADK,132,132,0.0001842619960542,0.9094352862291181
2275,892,0.0001675743611227,WT1,7490,7490,0.0001842920094481,0.9092871775859169
2217,847,0.0001675743611227,ITGAM,3684,3684,0.000184302124275,0.9092372742956546
470,2264,0.0001675743611227,ATP6AP1,537,537,0.000184310168859,0.9091975888259147
1027,2129,0.0001675743611227,MYCN,4613,4613,0.0001843632350399,0.9089358899914805
1536,120,0.0001675743611227,FYN,2534,2534,0.0001843916823222,0.9087956626475485
3590,2442,0.0001675743611227,TBXT,6862,6862,0.000184422222301,0.9086451677672434
1388,394,0.0001675743611227,PTPRC,5788,5788,0.0001844511780835,0.9085025255129573
501,1703,0.0001675743611227,NR5A1,2516,2516,0.0001844950803702,0.9082863390527942
766,1428,0.0001675743611227,AQP2,359,359,0.000184515644539,0.9081851110314972
749,1442,0.0001675743611227,PSMB1,5689,5689,0.0001845387899498,0.9080712037197446
2274,893,0.0001675743611227,CDK12,51755,51755,0.0001845678871896,0.9079280457415478
2020,786,0.0001675743611227,MAP4K5,11183,11183,0.0001845948545701,0.9077954069356985
3128,4229,0.0001675743611227,CRYZ,1429,1429,0.0001846161954876,0.907690469300974
1624,80,0.0001675743611227,TERT,7015,7015,0.0001846296070767,0.907624534200981
1084,1811,0.0001675743611227,GABBR1,2550,2550,0.0001846538135586,0.9075055526514765
465,1682,0.0001675743611227,CRH,1392,1392,0.0001847028306203,0.9072647157594916
1553,89,0.0001675743611227,VWF,7450,7450,0.0001847178293967,0.9071910473937917
1468,551,0.0001675743611227,BACE1,23621,23621,0.0001847194021959,0.9071833230868882
925,1946,0.0001675743611227,ZFP36L2,678,678,0.0001847264738679,0.907148594426884
194,63,0.0005059409975283,RAD52,5893,5893,0.000557805275589,0.9070208183206312
1380,407,0.0001675743611227,SHROOM2,357,357,0.0001848393389196,0.9065946789367723
1287,440,0.0001675743611227,CBL,867,867,0.0001848742836166,0.9064233155879197
550,1659,0.0001675743611227,PSMB2,5690,5690,0.0001849096403424,0.9062499976334386
2602,3686,0.0001675743611227,GPX1P2,2884,2884,0.0001849995355085,0.9058096316949975
1184,1896,0.0001675743611227,SLC22A12,116085,116085,0.0001850539144244,0.9055434555055527
493,1710,0.0001675743611227,TP73,7161,7161,0.0001850620847133,0.9055034767511013
1086,2213,0.0001675743611227,NME1,4830,4830,0.0001850988855868,0.9053234469319262
2215,922,0.0001675743611227,GRIK4,2900,2900,0.0001851378656744,0.9051328344543588
2139,736,0.0001675743611227,FRK,2444,2444,0.0001852084388773,0.9047879358980909
1462,558,0.0001675743611227,EIF4G1,1981,1981,0.0001852296271275,0.9046844380210988
3352,2781,0.0001675743611227,UBA2,10054,10054,0.0001852447867154,0.9046104027756101
1520,568,0.0001675743611227,SAE1,10055,10055,0.0001852447867154,0.9046104027756101
623,1395,0.0001675743611227,AQP5,362,362,0.0001852503500129,0.9045832362045788
1031,2131,0.0001675743611227,MYOD1,4654,4654,0.0001852739773168,0.9044678780558835
783,1469,0.0001675743611227,TLR9,54106,54106,0.0001853253897311,0.9042169632873506
2124,753,0.0001675743611227,CLK2,1196,1196,0.0001853298306802,0.9041952960711525
3995,3561,0.0001675743611227,ADH6,130,130,0.0001853824563275,0.903938616643746
2280,887,0.0001675743611227,TFPI,7035,7035,0.0001854366337013,0.903674520928953
1823,1149,0.0001675743611227,CNR2,1269,1269,0.0001855236055211,0.9032508863333912
639,1319,0.0001675743611227,ACTB,60,60,0.0001855534276731,0.9031057158260921
3669,2414,0.0001675743611227,HEXB,3074,3074,0.0001855560687099,0.9030928618383657
1049,1917,0.0001675743611227,GLUD1P3,2749,2749,0.0001856005394637,0.902876476581979
1113,1739,0.0001675743611227,AMPD1,270,270,0.0001856236237862,0.9027641940430545
1410,625,0.0001675743611227,PSMB5,5693,5693,0.0001856236329489,0.9027641494810699
2774,3739,0.0001675743611227,HMOX2,3163,3163,0.0001856426482552,0.9026716796904243
1181,1876,0.0001675743611227,HSPA8,3312,3312,0.0001856741893337,0.9025183399160001
1079,1815,0.0001675743611227,DAPK3,1613,1613,0.0001856814180819,0.9024832040478419
481,2247,0.0001675743611227,IGHMBP2,3508,3508,0.0001857266540117,0.9022633935576285
469,1678,0.0001675743611227,CD5,921,921,0.0001857618901273,0.9020922483500984
919,1950,0.0001675743611227,CD68,968,968,0.0001857671494889,0.9020667086928248
1731,209,0.0001675743611227,IFNL3,282617,282617,0.0001857839751771,0.9019850122323976
1509,563,0.0001675743611227,IL17A,3605,3605,0.0001857843413683,0.9019832343701107
1136,1764,0.0001675743611227,SPP1,6696,6696,0.0001858610928609,0.9016107596446453
3672,2417,0.0001675743611227,HSPB2,3316,3316,0.0001858915903105,0.9014628410182288
1808,1096,0.0001675743611227,IDO1,3620,3620,0.0001859365576135,0.9012448292768286
551,2267,0.0001675743611227,CRMP1,1400,1400,0.0001859749604682,0.9010587269427255
1315,491,0.0001675743611227,TACR1,6869,6869,0.0001859784354188,0.9010418909339873
1820,1153,0.0001675743611227,ADORA2A,135,135,0.0001860902579357,0.9005004505964099
883,1931,0.0001675743611227,EN1,2019,2019,0.0001861417038863,0.9002515697667548
1490,560,0.0001675743611227,COL9A2,1298,1298,0.0001863072421427,0.8994516756055476
2070,813,0.0001675743611227,FAH,2184,2184,0.0001863332520388,0.8993261228962298
558,2268,0.0001675743611227,ADH4,127,127,0.0001863694574987,0.8991514133900878
1292,481,0.0001675743611227,AMH,268,268,0.0001863824813052,0.8990885835900969
1987,1226,0.0001675743611227,MMP9,4318,4318,0.000186395942557,0.8990236526820086
2110,692,0.0001675743611227,AKT2,208,208,0.0001864632625261,0.8986990726886158
1244,2200,0.0001675743611227,CPT1A,1374,1374,0.0001864725389846,0.8986543650619745
1682,267,0.0001675743611227,JAK1,3716,3716,0.0001865002888473,0.8985206519433548
1329,385,0.0001675743611227,DCK,1633,1633,0.0001866289445707,0.8979012419974244
2255,916,0.0001675743611227,RPTOR,57521,57521,0.0001866705814583,0.8977009650561041
2653,3610,0.0001675743611227,BMP7,655,655,0.0001866982814027,0.8975677754700347
3977,3504,0.0001675743611227,LINC00251,552859,552859,0.0001866982814027,0.8975677754700347
3984,3511,0.0001675743611227,DOK5,55816,55816,0.0001866982814027,0.8975677754700347
584,1374,0.0001675743611227,AZGP1,563,563,0.0001867504776255,0.8973169078514764
786,1466,0.0001675743611227,POLE,5426,5426,0.0001868353842298,0.8969091257178046
3427,2658,0.0001675743611227,PLAT,5327,5327,0.0001868715567807,0.8967355118647302
1670,285,0.0001675743611227,WBP2NL,164684,164684,0.0001868813128339,0.8966886981987332
2061,829,0.0001675743611227,ENO2,2026,2026,0.0001868998288264,0.8965998640820037
1395,633,0.0001675743611227,AKT3,10000,10000,0.0001869335563693,0.8964380947829689
2068,816,0.0001675743611227,CALCA,796,796,0.0001869672070636,0.8962767522418881
1666,289,0.0001675743611227,GNRHR,2798,2798,0.0001869928843111,0.8961536784678212
3685,2395,0.0001675743611227,PABPC1,26986,26986,0.0001870033075313,0.896103728511069
1886,1051,0.0001675743611227,ADORA1,134,134,0.0001870117277036,0.8960633815879889
2093,712,0.0001675743611227,AKR1C3,8644,8644,0.000187032368362,0.8959644931531896
1219,1843,0.0001675743611227,TOP2B,7155,7155,0.0001870669741499,0.895798747396319
1640,44,0.0001675743611227,RPS6KB1,6198,6198,0.0001870874366451,0.8957007703333079
593,1365,0.0001675743611227,XCR1,2829,2829,0.0001871679253096,0.8953155881036255
1852,1035,0.0001675743611227,MAPK9,5601,5601,0.0001871749015426,0.8952822186181889
1904,1262,0.0001675743611227,CTSB,1508,1508,0.0001872861485105,0.8947504257812484
2133,727,0.0001675743611227,BLK,640,640,0.0001873378426898,0.8945035275129916
907,1961,0.0001675743611227,SLC25A5,292,292,0.0001875137817097,0.8936642394751055
1726,214,0.0001675743611227,SFTPA1,653509,653509,0.0001875351158701,0.8935625754419976
1838,1129,0.0001675743611227,TMPRSS15,5651,5651,0.0001876080989876,0.8932149626108405
1950,1268,0.0001675743611227,DYRK1A,1859,1859,0.0001876472967131,0.8930283785484523
1439,670,0.0001675743611227,CD44,960,960,0.0001876942564088,0.8928049495436948
423,2304,0.0001675743611227,POLD1,5424,5424,0.0001877345000646,0.8926135636499267
1916,1264,0.0001675743611227,ROCK2,9475,9475,0.0001878922560185,0.8918641176260107
1673,279,0.0001675743611227,SIRT1,23411,23411,0.0001879265872215,0.8917011882155247
915,1954,0.0001675743611227,ARG2,384,384,0.0001879359196915,0.8916569083641709
1635,68,0.0001675743611227,MAP2K2,5605,5605,0.0001879679048852,0.8915051812970134
969,2108,0.0001675743611227,HMGB1,3146,3146,0.000188053144042,0.8911010872824001
3414,2699,0.0001675743611227,FABP1,2168,2168,0.0001880843026454,0.8909534648334375
