multiplex	node	score
1	8503	1.0703645237063294e-05
1	1859	1.067329814581969e-05
1	1719	1.0644968668078038e-05
1	4504	1.0634990702174387e-05
1	116519	1.0620333626391208e-05
1	2213	1.0567615154933473e-05
1	116085	1.0548901360504076e-05
1	2033	1.0543773764196595e-05
1	7054	1.0542107875979725e-05
1	4734	1.0541344233030111e-05
1	9899	1.0536051011363569e-05
1	341	1.0525016780386773e-05
1	1493	1.0511713280064929e-05
1	1270	1.050322384052535e-05
1	4204	1.0502296395418636e-05
1	5600	1.0492697646718367e-05
1	8484	1.0485634362416577e-05
1	20	1.0483704693886089e-05
1	5629	1.0451496503287638e-05
1	2897	1.0445257889052267e-05
1	468	1.0426469128184846e-05
1	3552	1.0424588903685427e-05
1	10298	1.0421056181385572e-05
1	2067	1.0420925298141078e-05
1	3486	1.0414825502837678e-05
1	3352	1.0411860378984757e-05
1	4792	1.0406170550314694e-05
1	8019	1.0402509232409365e-05
1	7020	1.0399624632434909e-05
1	891	1.037947401895354e-05
1	6370	1.037281692234746e-05
1	2152	1.0371274801940802e-05
1	116443	1.0333621879833039e-05
1	4772	1.033126401888883e-05
1	604	1.0326910574202668e-05
1	5777	1.0326456812065308e-05
1	84062	1.0325843164105957e-05
1	6197	1.0301102139270703e-05
1	6609	1.0286199045870787e-05
1	7098	1.0279898174038322e-05
1	57142	1.0272933188588011e-05
1	3354	1.0272486948381033e-05
1	4582	1.0253522640626683e-05
1	55107	1.0242699865768188e-05
1	2872	1.0206063135989196e-05
1	27250	1.0190258171192689e-05
1	8743	1.0188232687371901e-05
1	362	1.0187431655302147e-05
1	4233	1.0180109886310608e-05
1	2905	1.0178806160701742e-05
1	1604	1.0178473717891655e-05
1	2161	1.0169519027917918e-05
1	4952	1.016795465897657e-05
1	10587	1.0154411839501682e-05
1	10673	1.0143241099999992e-05
1	5286	1.0120224363932707e-05
1	5494	1.0107615694443595e-05
1	51422	1.0102439877571123e-05
1	5684	1.0094430545310775e-05
1	9817	1.0077643592815745e-05
1	51135	1.0066662728333071e-05
1	440275	1.0066109232439593e-05
1	1140	1.0059809046347498e-05
1	6387	1.0051194435819366e-05
1	5111	1.0047376548459379e-05
1	6281	1.0026864563738255e-05
1	239	1.0016360404467346e-05
1	952	1.0012118826912699e-05
1	3119	9.998447926759999e-06
1	940	9.989114669612044e-06
1	3355	9.981347810163401e-06
1	1116	9.961306513740213e-06
1	2041	9.951120818123931e-06
1	5076	9.920230531345988e-06
1	1861	9.888702399618226e-06
1	5743	9.885827531411839e-06
1	1803	9.882622142713345e-06
1	1742	9.876461911124316e-06
1	55867	9.875529929955494e-06
1	222962	9.874559267269125e-06
1	22943	9.865219456325999e-06
1	51196	9.851753876795153e-06
1	64065	9.849434595410666e-06
1	920	9.845136739547619e-06
1	5588	9.83983629826507e-06
1	5781	9.830581246639293e-06
1	445329	9.82785141427843e-06
1	6590	9.826418335326053e-06
1	5745	9.797823156018406e-06
1	1908	9.78862129467916e-06
1	345	9.773997771150117e-06
1	9564	9.770412674281523e-06
1	22861	9.759488337903876e-06
1	2356	9.749848918427448e-06
1	2241	9.749315816922147e-06
1	4869	9.74040403133308e-06
1	4851	9.740387025826575e-06
1	5320	9.733174385694256e-06
1	972	9.713375315586539e-06
1	5610	9.707494707245641e-06
1	9615	9.70264451395423e-06
1	965	9.697809653501262e-06
1	2026	9.697758063110557e-06
1	5047	9.694536054237002e-06
1	1012	9.69096307833276e-06
1	2052	9.69021044433818e-06
1	6256	9.686339685264573e-06
1	10268	9.68387753133176e-06
1	5297	9.677136262285844e-06
1	8140	9.668132444655034e-06
1	57834	9.659475139729451e-06
1	54583	9.636868466592792e-06
1	2042	9.635854661249768e-06
1	5140	9.622234595904772e-06
1	116444	9.609501085180114e-06
1	3276	9.609425706622491e-06
1	1588	9.599624392171461e-06
1	5646	9.55735779119866e-06
1	27	9.542105939768015e-06
1	8772	9.533507883706562e-06
1	4795	9.504121841461719e-06
1	6810	9.499723725922665e-06
1	1456	9.495416734980505e-06
1	54207	9.490306585904319e-06
1	7424	9.471606602416233e-06
1	2901	9.462832228748877e-06
1	9722	9.44576320293362e-06
1	9748	9.440195119953058e-06
1	5336	9.43899767878079e-06
1	64805	9.414106059106625e-06
1	3177	9.401004991139636e-06
1	999	9.398340566262893e-06
1	6470	9.388953695708613e-06
1	5337	9.37843055189707e-06
1	9263	9.372114078299685e-06
1	10018	9.361029764961867e-06
1	2642	9.348195367107167e-06
1	3416	9.338170680988914e-06
1	2893	9.312557374414843e-06
1	6817	9.309105722989804e-06
1	255738	9.279970963984821e-06
1	8048	9.276507757832884e-06
1	7220	9.264873533322518e-06
1	64116	9.254460568797633e-06
1	8001	9.217078532022282e-06
1	1514	9.18832450980284e-06
1	978	9.182373470455551e-06
1	6595	9.175918606447014e-06
1	799	9.1691206518393e-06
1	6935	9.147497066928285e-06
1	4878	9.136713602438186e-06
1	5753	9.11853412929235e-06
1	23521	9.106620514585656e-06
1	79444	9.100983194880777e-06
1	7082	9.061919801164198e-06
1	1244	9.051348658324161e-06
1	51103	9.026610563636038e-06
1	2939	9.023641589793747e-06
1	2219	9.019762418190509e-06
1	3623	9.016167688265546e-06
1	967	9.010739959656398e-06
1	941	8.998390385549209e-06
1	84189	8.977458050452764e-06
1	4543	8.965490786015597e-06
1	5725	8.96347979110821e-06
1	9231	8.941504042098373e-06
1	15	8.934951344675185e-06
1	5871	8.924619979868702e-06
1	1994	8.911827301573867e-06
1	3489	8.899398833833929e-06
1	5562	8.86925150729743e-06
1	3678	8.868271866081783e-06
1	2890	8.867051134943102e-06
1	1728	8.864272450967315e-06
1	10197	8.862050892947777e-06
1	50488	8.819451139454514e-06
1	4830	8.812254342256438e-06
1	2335	8.794555816041198e-06
1	8945	8.789695321604903e-06
1	3685	8.784464123898962e-06
1	23636	8.769629594809642e-06
1	718	8.757835011497119e-06
1	3574	8.753190124795382e-06
1	11156	8.743816836780399e-06
1	253260	8.716241682056882e-06
1	10054	8.707419616680061e-06
1	3776	8.699735697045203e-06
1	11331	8.692973035519499e-06
1	3122	8.692736083302433e-06
1	5091	8.682757684285072e-06
1	114609	8.672187048047946e-06
1	5321	8.646445899638527e-06
1	9024	8.636508549228526e-06
1	2892	8.601293171048859e-06
1	3178	8.589881837767955e-06
1	1832	8.586581155603112e-06
1	1978	8.586156345508424e-06
1	3113	8.571011058855764e-06
1	1373	8.549881900797102e-06
1	8797	8.53800116062187e-06
1	4436	8.53725303210007e-06
1	10010	8.516746047387699e-06
1	27347	8.503400068912296e-06
1	50943	8.502201938491691e-06
1	1015	8.495468825183969e-06
1	2898	8.482960034066961e-06
1	1230	8.47863341254987e-06
1	21	8.459403588287157e-06
1	8986	8.42851136713576e-06
1	6275	8.423345318494786e-06
1	3001	8.42291933435808e-06
1	55775	8.416459241961054e-06
1	4747	8.413568470823822e-06
1	778	8.406134269074043e-06
1	5328	8.405116589754635e-06
1	3596	8.38887311453388e-06
1	11240	8.38379460987184e-06
1	9294	8.382199382855489e-06
1	1856	8.37118834894851e-06
1	1471	8.362943053427393e-06
1	51429	8.355079559542575e-06
1	3925	8.327502173675281e-06
1	10468	8.322542657568084e-06
1	4143	8.316464637124678e-06
1	1459	8.306962780157644e-06
1	8476	8.302532055513933e-06
1	3309	8.294530660082271e-06
1	729230	8.282191065394823e-06
1	5187	8.277412659303076e-06
1	1826	8.272081865900272e-06
1	4880	8.268964036842586e-06
1	405	8.267022580686142e-06
1	51166	8.263086694272746e-06
1	4191	8.258938384264606e-06
1	695	8.2065810037081e-06
1	64426	8.15977149924681e-06
1	5716	8.154097016978107e-06
1	7466	8.153918210826734e-06
1	7867	8.152134452625844e-06
1	11171	8.150405965858796e-06
1	5631	8.137939977217382e-06
1	200315	8.121531505389845e-06
1	6223	8.119688881956224e-06
1	2516	8.118121256003237e-06
1	26873	8.10933580059565e-06
1	1263	8.096707775802141e-06
1	3061	8.096323040157285e-06
1	1901	8.086788413976556e-06
1	1482	8.086565157006204e-06
1	140885	8.082470808461673e-06
1	2013	8.074142523321628e-06
1	2580	8.071073223401278e-06
1	1234	8.060539007149045e-06
1	57178	8.048674461437942e-06
1	9025	8.039241421902128e-06
1	6376	8.031044182311359e-06
1	146850	8.006621177568804e-06
1	653361	8.00066357100844e-06
1	6279	7.993862777939398e-06
1	1503	7.966780954277781e-06
1	10055	7.961402313380307e-06
1	6777	7.954392934514603e-06
1	3660	7.953678481656544e-06
1	8202	7.95331701855432e-06
1	1509	7.94141454829742e-06
1	6504	7.939019567099536e-06
1	2746	7.908363283603901e-06
1	7369	7.896727769723624e-06
1	6324	7.836298988491286e-06
1	23533	7.82667223397166e-06
1	347733	7.826058384812399e-06
1	54531	7.813781048273708e-06
1	4751	7.807098785820358e-06
1	7273	7.801814453692924e-06
1	2280	7.79787186376997e-06
1	7732	7.795190667042841e-06
1	219771	7.783503667620248e-06
1	6009	7.769392949622607e-06
1	2049	7.764041492999507e-06
1	1385	7.733397763547835e-06
1	7433	7.703190713717988e-06
1	4544	7.695488621854891e-06
1	22987	7.691042856295823e-06
1	914	7.675876697703412e-06
1	1025	7.671964148806337e-06
1	5218	7.662572066671229e-06
1	1030	7.661407513013634e-06
1	3661	7.644550601890646e-06
1	114769	7.639193717182865e-06
1	1374	7.634709893211564e-06
1	140	7.630640041413212e-06
1	53944	7.6268030536349456e-06
1	339745	7.614803001419124e-06
1	5705	7.598349824308099e-06
1	2155	7.591875845712325e-06
1	3077	7.585258982895062e-06
1	241	7.581194925558557e-06
1	10892	7.576325911026175e-06
1	57708	7.5603061911450234e-06
1	8795	7.5415770579953705e-06
1	1585	7.5339302923535416e-06
1	1938	7.525990461389117e-06
1	112802	7.523491751996918e-06
1	7917	7.518574821821375e-06
1	846	7.514387654174787e-06
1	1536	7.5066483219616845e-06
1	2272	7.500758131215755e-06
1	1589	7.499353884611043e-06
1	5264	7.489718592035697e-06
1	59341	7.488792035404264e-06
1	1977	7.487687459598036e-06
1	8608	7.482421481550085e-06
1	123041	7.468006154821255e-06
1	6390	7.453042218814647e-06
1	197131	7.449480589582008e-06
1	43	7.439704988763126e-06
1	1936	7.439224840823984e-06
1	382	7.4344616838487505e-06
1	23671	7.431997537618015e-06
1	3364	7.422604261334791e-06
1	10320	7.4081665604127205e-06
1	2875	7.40408465333097e-06
1	8313	7.388608667328891e-06
1	57787	7.3873576984047905e-06
1	1031	7.382695058942819e-06
1	6240	7.381439845290764e-06
1	3912	7.361985515031691e-06
1	9290	7.353057374495662e-06
1	444	7.348312690601191e-06
1	9131	7.309992525697325e-06
1	2900	7.302825711845022e-06
1	6713	7.287306720611245e-06
1	2322	7.278837267047415e-06
1	57118	7.264176645260046e-06
1	5289	7.24875551516389e-06
1	10381	7.2480584552820805e-06
1	5423	7.22255670731459e-06
1	5606	7.20136433248856e-06
1	3557	7.19031547408951e-06
1	10413	7.182784707454575e-06
1	6327	7.167403502943532e-06
1	5444	7.1627028949689555e-06
1	30849	7.161023008560528e-06
1	643	7.160318155102666e-06
1	4306	7.156103708704835e-06
1	10111	7.151385329453633e-06
1	131	7.149519408527371e-06
1	1967	7.141055217708217e-06
1	5579	7.129917639339361e-06
1	5360	7.127873596278025e-06
1	1349	7.10653684118717e-06
1	91607	7.1040388891003e-06
1	29128	7.089798029429246e-06
1	5879	7.081758792912466e-06
1	841	7.0817161352143435e-06
1	6755	7.079455734012321e-06
1	23192	7.0729483951354405e-06
1	487	7.0723399556606885e-06
1	79728	7.057466271637679e-06
1	4035	7.046207609892962e-06
1	2587	7.041639256002674e-06
1	3433	7.023840973312385e-06
1	388	7.00956206275099e-06
1	610	7.005748766316966e-06
1	1843	7.005691946382981e-06
1	219790	6.982896046790052e-06
1	57761	6.981946355668154e-06
1	284541	6.97559809306966e-06
1	6330	6.970074916928188e-06
1	1141	6.96084983915041e-06
1	587	6.923304213859716e-06
1	2271	6.9008766425956175e-06
1	161176	6.900848712293603e-06
1	5742	6.887160185733949e-06
1	23514	6.881253351240909e-06
1	7060	6.880408696978989e-06
1	7351	6.866577922249109e-06
1	3690	6.8634471480566315e-06
1	8542	6.862046669558303e-06
1	4056	6.857123594006916e-06
1	51284	6.839639948916502e-06
1	7517	6.834825998325661e-06
1	4150	6.820082785326008e-06
1	100506658	6.819371969612785e-06
1	6550	6.811757493135444e-06
1	387082	6.809463536795304e-06
1	5621	6.79241563987348e-06
1	186	6.77291403759568e-06
1	7018	6.7613388926424355e-06
1	8412	6.753249478876363e-06
1	359	6.752867714723885e-06
1	1642	6.7514759423685235e-06
1	7035	6.721946702688327e-06
1	4680	6.718201442761232e-06
1	79915	6.7071545487859684e-06
1	5591	6.687995147400594e-06
1	8638	6.659834685104099e-06
1	29994	6.65598093996397e-06
1	10634	6.6530228138181815e-06
1	2035	6.6489444042510255e-06
1	288	6.6477163690897816e-06
1	6346	6.6439749778073245e-06
1	2022	6.638683331319064e-06
1	6869	6.634204236401332e-06
1	55312	6.630713255280279e-06
1	29116	6.6184265025567165e-06
1	4154	6.61224494837771e-06
1	1583	6.586667213328678e-06
1	727	6.567295343632339e-06
1	10382	6.552029357738084e-06
1	8451	6.527576055583176e-06
1	2071	6.519027238777091e-06
1	9154	6.514509662593558e-06
1	3688	6.503818801013114e-06
1	5151	6.493662061696492e-06
1	4650	6.48391459596709e-06
1	56993	6.472678154393685e-06
1	80339	6.466192668284547e-06
1	2237	6.457546883548407e-06
1	4321	6.4569504958195085e-06
1	3156	6.447761858795691e-06
1	9456	6.431492019620772e-06
1	5959	6.431155623623661e-06
1	1733	6.429703464908785e-06
1	7528	6.42577370070987e-06
1	10941	6.419246547416476e-06
1	7170	6.413374897773058e-06
1	9349	6.4133660684559735e-06
1	10902	6.413269465982274e-06
1	2521	6.381985099417662e-06
1	2180	6.371810499530562e-06
1	3613	6.362900344295231e-06
1	64223	6.348730823189877e-06
1	578	6.347791564763293e-06
1	3269	6.337856166443633e-06
1	2917	6.32673555602169e-06
1	471	6.323361637520228e-06
1	3687	6.319087122330505e-06
1	8078	6.313862933359239e-06
1	5479	6.311931702914309e-06
1	125	6.3088178457798e-06
1	10556	6.304233496036214e-06
1	5499	6.2933322422413995e-06
1	112	6.278821612780188e-06
1	3002	6.277789261131968e-06
1	6425	6.275856123410974e-06
1	2747	6.2686031568863035e-06
1	6195	6.255568082179204e-06
1	177	6.244920921315424e-06
1	4722	6.243766348340562e-06
1	9900	6.243659806975682e-06
1	9378	6.242782601406241e-06
1	23076	6.24171866115313e-06
1	10912	6.240533992682645e-06
1	154	6.228221494688073e-06
1	54490	6.221145159665006e-06
1	10993	6.213270214208179e-06
1	2045	6.207733190726952e-06
1	3240	6.2044897735018566e-06
1	9474	6.200713952573057e-06
1	8550	6.197226289565784e-06
1	5230	6.1925983459658615e-06
1	9135	6.150728171809292e-06
1	22801	6.139042369372952e-06
1	6154	6.132139947046792e-06
1	4194	6.121605094129116e-06
1	10901	6.114520502090692e-06
1	6194	6.109314411619502e-06
1	58190	6.106186541041017e-06
1	3744	6.099839987963928e-06
1	6916	6.098280215378722e-06
1	8671	6.093999816955085e-06
1	6583	6.093126080047815e-06
1	154807	6.09234729439995e-06
1	22809	6.071197891666255e-06
1	329	6.065099062880664e-06
1	64078	6.0643749156955145e-06
1	7067	6.055709501600944e-06
1	27349	6.054609588970685e-06
1	5424	6.049215554950248e-06
1	1235	6.0487772544000785e-06
1	23409	6.048293914390768e-06
1	149233	6.042339590285724e-06
1	91752	6.041205748915418e-06
1	708	6.03646049861014e-06
1	3775	6.025129133921925e-06
1	9536	6.020653913396477e-06
1	5329	6.016963850119923e-06
1	2184	6.016664305149932e-06
1	1910	6.015027184042484e-06
1	2043	6.009684128149231e-06
1	5009	6.006630181309337e-06
1	23028	6.001523738179372e-06
1	1806	5.988434016613239e-06
1	11132	5.976615477383447e-06
1	2821	5.950119441135907e-06
1	5782	5.948188612823252e-06
1	59343	5.942341102322267e-06
1	10524	5.936742749802487e-06
1	784	5.936527230417967e-06
1	490	5.932607642379802e-06
1	1131	5.930533878474852e-06
1	10457	5.924109363936992e-06
1	5305	5.912590700361692e-06
1	3857	5.9078737547262775e-06
1	6787	5.9055593547556e-06
1	1268	5.876032017577788e-06
1	2915	5.864274785266179e-06
1	6892	5.835658735096299e-06
1	81704	5.832052185748796e-06
1	4724	5.827051071538075e-06
1	747	5.825427815072164e-06
1	3565	5.806775597687028e-06
1	6121	5.805193665038469e-06
1	1629	5.7836600210384146e-06
1	2956	5.7768478648694305e-06
1	1848	5.7701037666495205e-06
1	3434	5.767702811338365e-06
1	375	5.763700620218125e-06
1	2810	5.761160370456402e-06
1	1022	5.758408332257103e-06
1	3163	5.752034691403126e-06
1	3746	5.747222732269613e-06
1	4654	5.746727663075824e-06
1	6125	5.7465378704123055e-06
1	23012	5.739817675299086e-06
1	1380	5.735939773385431e-06
1	4938	5.733935819815308e-06
1	79581	5.722560569736044e-06
1	3381	5.714773578695021e-06
1	6515	5.706922398081806e-06
1	57192	5.677866229912281e-06
1	8651	5.677262456006754e-06
1	5583	5.6764531935179485e-06
1	22999	5.675835904776437e-06
1	115019	5.675431862922915e-06
1	23235	5.666278910813149e-06
1	4745	5.64011237624521e-06
1	7957	5.638195372873162e-06
1	29785	5.625912167626014e-06
1	6927	5.621362802075395e-06
1	5469	5.61924578412754e-06
1	41	5.61773790470235e-06
1	9750	5.599144074697359e-06
1	5997	5.595144118627492e-06
1	7126	5.5926383977270676e-06
1	94103	5.590814883520094e-06
1	56034	5.590320123734136e-06
1	6191	5.5789747632489535e-06
1	9365	5.575996354835098e-06
1	9582	5.5642897241101116e-06
1	2138	5.53772911435809e-06
1	2177	5.530066706160274e-06
1	64072	5.528267345070481e-06
1	928	5.528109688835544e-06
1	55800	5.52213972014715e-06
1	114798	5.515285291803684e-06
1	79953	5.504232424775906e-06
1	84219	5.5011599030565275e-06
1	9510	5.498131203742454e-06
1	5288	5.49091167584588e-06
1	676	5.486854392776196e-06
1	8115	5.478979319455469e-06
1	390245	5.462997618441968e-06
1	8301	5.455021783330242e-06
1	100507436	5.4467969151370635e-06
1	71	5.444354161721538e-06
1	3984	5.443651687238038e-06
1	9636	5.440246886574441e-06
1	5163	5.439687070546991e-06
1	156	5.432883045292872e-06
1	6187	5.428322495533183e-06
1	10019	5.42635477869805e-06
1	1841	5.410518070927718e-06
1	9463	5.403731945985644e-06
1	1232	5.397176551055193e-06
1	2936	5.3878810727357435e-06
1	2752	5.381449506358977e-06
1	4638	5.379971278384057e-06
1	6786	5.375045576383711e-06
1	55193	5.372510886066035e-06
1	4139	5.367736719700843e-06
1	3579	5.367606332967196e-06
1	25942	5.345641488516905e-06
1	10006	5.34435147035685e-06
1	6135	5.33727982459358e-06
1	205	5.336877441565417e-06
1	3295	5.327882654435031e-06
1	5287	5.324813884916098e-06
1	3603	5.3233404747570395e-06
1	2948	5.31553556522288e-06
1	6613	5.313885071983114e-06
1	3713	5.307702399220762e-06
1	26013	5.305034784257357e-06
1	23597	5.295385630556617e-06
1	4729	5.291877385185985e-06
1	55625	5.281675355352559e-06
1	6768	5.276211695038908e-06
1	10874	5.272270921609909e-06
1	1621	5.269469836748239e-06
1	57115	5.2612372189249835e-06
1	5592	5.256902327340912e-06
1	3716	5.256039774837714e-06
1	3880	5.253299304698466e-06
1	9639	5.2459136772094835e-06
1	10965	5.24233712524503e-06
1	1525	5.238544979441054e-06
1	55301	5.2377755974258996e-06
1	7294	5.234810124350143e-06
1	6097	5.221493033372879e-06
1	1376	5.215491787115664e-06
1	5315	5.209088627226312e-06
1	6509	5.205737624927703e-06
1	54995	5.205419344605679e-06
1	572	5.202058501299947e-06
1	442038	5.19623024727212e-06
1	943	5.193585212171712e-06
1	27034	5.192880145232484e-06
1	6317	5.188139046508993e-06
1	10461	5.181243507428792e-06
1	498	5.179747705886905e-06
1	4968	5.178858905147827e-06
1	55065	5.175691524806839e-06
1	51079	5.1698634279071204e-06
1	4886	5.168002120949133e-06
1	23081	5.166922904923414e-06
1	2274	5.161593865362509e-06
1	931	5.157535600961338e-06
1	11251	5.15453605436212e-06
1	5429	5.148352768471377e-06
1	7200	5.141558875434035e-06
1	2289	5.139941840806258e-06
1	3632	5.137233240452233e-06
1	5422	5.13073655657731e-06
1	51171	5.12421491820118e-06
1	4988	5.1070068606156255e-06
1	4329	5.105926452935488e-06
1	1401	5.105006319371912e-06
1	7846	5.10023491513601e-06
1	10097	5.09590363817813e-06
1	594	5.094815198059146e-06
1	11102	5.081651022928385e-06
1	84059	5.079979430890933e-06
1	3039	5.079738275121563e-06
1	6556	5.0765853892876186e-06
1	2569	5.071265005593179e-06
1	2072	5.069349685548136e-06
1	23451	5.065373925283369e-06
1	1593	5.065369468181211e-06
1	2626	5.061719861562937e-06
1	6262	5.05289469418108e-06
1	3973	5.052501419812062e-06
1	10039	5.0472212879348546e-06
1	6716	5.043693638584787e-06
1	3612	5.04311537786802e-06
1	88	5.041560519437662e-06
1	51185	5.041483452440433e-06
1	4314	5.035651134266609e-06
1	6546	5.035576017566352e-06
1	87178	5.03376532608022e-06
1	7277	5.030441430570667e-06
1	6016	5.028659587150661e-06
1	3620	5.022748978978686e-06
1	6566	5.021081543817612e-06
1	8987	5.0204020508017995e-06
1	2303	5.015513284996011e-06
1	580	5.01134965630869e-06
1	84525	5.0062889731232005e-06
1	10563	5.000032764849622e-06
1	80243	4.99976050366256e-06
1	835	4.992509917320081e-06
1	57419	4.987873212853078e-06
1	4548	4.987037355742757e-06
1	8624	4.981856995348942e-06
1	84617	4.981065873702936e-06
